sample_id,page_file,source_sha256,row,col,true_label,label_source,status,flags,human_reviewed,page_warning,cell_box_rectified,ink_box_in_cell,cell_file,processed_28x28,input_32x32,roi,normalized
6_6_01_52f5f834_r04c01,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,4,1,6,filename,extracted,,False,paper_near_image_edge,"[0, 1280, 308, 1706]","[124, 118, 186, 251]",cells/6_6_01_52f5f834_r04c01.png,processed_28x28/6/6_6_01_52f5f834_r04c01.png,input_32x32/6/6_6_01_52f5f834_r04c01.png,roi/6/6_6_01_52f5f834_r04c01.png,normalized_32x32/6/6_6_01_52f5f834_r04c01.npy
6_6_01_52f5f834_r04c02,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,4,2,6,filename,extracted,,False,paper_near_image_edge,"[308, 1280, 616, 1706]","[119, 126, 172, 260]",cells/6_6_01_52f5f834_r04c02.png,processed_28x28/6/6_6_01_52f5f834_r04c02.png,input_32x32/6/6_6_01_52f5f834_r04c02.png,roi/6/6_6_01_52f5f834_r04c02.png,normalized_32x32/6/6_6_01_52f5f834_r04c02.npy
6_6_01_52f5f834_r04c03,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,4,3,6,filename,extracted,,False,paper_near_image_edge,"[616, 1280, 923, 1706]","[110, 122, 198, 248]",cells/6_6_01_52f5f834_r04c03.png,processed_28x28/6/6_6_01_52f5f834_r04c03.png,input_32x32/6/6_6_01_52f5f834_r04c03.png,roi/6/6_6_01_52f5f834_r04c03.png,normalized_32x32/6/6_6_01_52f5f834_r04c03.npy
6_6_01_52f5f834_r04c04,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,4,4,6,filename,extracted,,False,paper_near_image_edge,"[923, 1280, 1231, 1706]","[87, 129, 181, 275]",cells/6_6_01_52f5f834_r04c04.png,processed_28x28/6/6_6_01_52f5f834_r04c04.png,input_32x32/6/6_6_01_52f5f834_r04c04.png,roi/6/6_6_01_52f5f834_r04c04.png,normalized_32x32/6/6_6_01_52f5f834_r04c04.npy
6_6_02_ad596076_r01c01,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,1,1,6,filename,extracted,,False,paper_near_image_edge,"[0, 0, 317, 426]","[118, 105, 208, 318]",cells/6_6_02_ad596076_r01c01.png,processed_28x28/6/6_6_02_ad596076_r01c01.png,input_32x32/6/6_6_02_ad596076_r01c01.png,roi/6/6_6_02_ad596076_r01c01.png,normalized_32x32/6/6_6_02_ad596076_r01c01.npy
6_6_02_ad596076_r01c02,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,1,2,6,filename,extracted,,False,paper_near_image_edge,"[317, 0, 634, 426]","[151, 155, 199, 303]",cells/6_6_02_ad596076_r01c02.png,processed_28x28/6/6_6_02_ad596076_r01c02.png,input_32x32/6/6_6_02_ad596076_r01c02.png,roi/6/6_6_02_ad596076_r01c02.png,normalized_32x32/6/6_6_02_ad596076_r01c02.npy
6_6_02_ad596076_r01c03,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,1,3,6,filename,extracted,,False,paper_near_image_edge,"[634, 0, 952, 426]","[158, 157, 222, 289]",cells/6_6_02_ad596076_r01c03.png,processed_28x28/6/6_6_02_ad596076_r01c03.png,input_32x32/6/6_6_02_ad596076_r01c03.png,roi/6/6_6_02_ad596076_r01c03.png,normalized_32x32/6/6_6_02_ad596076_r01c03.npy
6_6_02_ad596076_r01c04,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,1,4,6,filename,extracted,,False,paper_near_image_edge,"[952, 0, 1269, 426]","[185, 161, 245, 285]",cells/6_6_02_ad596076_r01c04.png,processed_28x28/6/6_6_02_ad596076_r01c04.png,input_32x32/6/6_6_02_ad596076_r01c04.png,roi/6/6_6_02_ad596076_r01c04.png,normalized_32x32/6/6_6_02_ad596076_r01c04.npy
6_6_02_ad596076_r02c01,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,2,1,6,filename,extracted,,False,paper_near_image_edge,"[0, 426, 317, 852]","[120, 149, 191, 338]",cells/6_6_02_ad596076_r02c01.png,processed_28x28/6/6_6_02_ad596076_r02c01.png,input_32x32/6/6_6_02_ad596076_r02c01.png,roi/6/6_6_02_ad596076_r02c01.png,normalized_32x32/6/6_6_02_ad596076_r02c01.npy
6_6_02_ad596076_r02c02,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,2,2,6,filename,extracted,,False,paper_near_image_edge,"[317, 426, 634, 852]","[142, 167, 210, 296]",cells/6_6_02_ad596076_r02c02.png,processed_28x28/6/6_6_02_ad596076_r02c02.png,input_32x32/6/6_6_02_ad596076_r02c02.png,roi/6/6_6_02_ad596076_r02c02.png,normalized_32x32/6/6_6_02_ad596076_r02c02.npy
6_6_02_ad596076_r02c03,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,2,3,6,filename,extracted,,False,paper_near_image_edge,"[634, 426, 952, 852]","[143, 153, 212, 284]",cells/6_6_02_ad596076_r02c03.png,processed_28x28/6/6_6_02_ad596076_r02c03.png,input_32x32/6/6_6_02_ad596076_r02c03.png,roi/6/6_6_02_ad596076_r02c03.png,normalized_32x32/6/6_6_02_ad596076_r02c03.npy
6_6_02_ad596076_r02c04,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,2,4,6,filename,extracted,,False,paper_near_image_edge,"[952, 426, 1269, 852]","[147, 158, 215, 294]",cells/6_6_02_ad596076_r02c04.png,processed_28x28/6/6_6_02_ad596076_r02c04.png,input_32x32/6/6_6_02_ad596076_r02c04.png,roi/6/6_6_02_ad596076_r02c04.png,normalized_32x32/6/6_6_02_ad596076_r02c04.npy
6_6_02_ad596076_r03c01,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,3,1,6,filename,extracted,,False,paper_near_image_edge,"[0, 852, 317, 1279]","[118, 202, 195, 348]",cells/6_6_02_ad596076_r03c01.png,processed_28x28/6/6_6_02_ad596076_r03c01.png,input_32x32/6/6_6_02_ad596076_r03c01.png,roi/6/6_6_02_ad596076_r03c01.png,normalized_32x32/6/6_6_02_ad596076_r03c01.npy
6_6_02_ad596076_r03c02,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,3,2,6,filename,extracted,,False,paper_near_image_edge,"[317, 852, 634, 1279]","[142, 203, 199, 308]",cells/6_6_02_ad596076_r03c02.png,processed_28x28/6/6_6_02_ad596076_r03c02.png,input_32x32/6/6_6_02_ad596076_r03c02.png,roi/6/6_6_02_ad596076_r03c02.png,normalized_32x32/6/6_6_02_ad596076_r03c02.npy
6_6_02_ad596076_r03c03,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,3,3,6,filename,extracted,,False,paper_near_image_edge,"[634, 852, 952, 1279]","[144, 193, 219, 346]",cells/6_6_02_ad596076_r03c03.png,processed_28x28/6/6_6_02_ad596076_r03c03.png,input_32x32/6/6_6_02_ad596076_r03c03.png,roi/6/6_6_02_ad596076_r03c03.png,normalized_32x32/6/6_6_02_ad596076_r03c03.npy
6_6_02_ad596076_r03c04,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,3,4,6,filename,extracted,,False,paper_near_image_edge,"[952, 852, 1269, 1279]","[130, 206, 204, 323]",cells/6_6_02_ad596076_r03c04.png,processed_28x28/6/6_6_02_ad596076_r03c04.png,input_32x32/6/6_6_02_ad596076_r03c04.png,roi/6/6_6_02_ad596076_r03c04.png,normalized_32x32/6/6_6_02_ad596076_r03c04.npy
6_6_02_ad596076_r04c01,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,4,1,6,filename,extracted,,False,paper_near_image_edge,"[0, 1279, 317, 1705]","[111, 191, 179, 354]",cells/6_6_02_ad596076_r04c01.png,processed_28x28/6/6_6_02_ad596076_r04c01.png,input_32x32/6/6_6_02_ad596076_r04c01.png,roi/6/6_6_02_ad596076_r04c01.png,normalized_32x32/6/6_6_02_ad596076_r04c01.npy
6_6_02_ad596076_r04c02,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,4,2,6,filename,extracted,,False,paper_near_image_edge,"[317, 1279, 634, 1705]","[130, 185, 184, 307]",cells/6_6_02_ad596076_r04c02.png,processed_28x28/6/6_6_02_ad596076_r04c02.png,input_32x32/6/6_6_02_ad596076_r04c02.png,roi/6/6_6_02_ad596076_r04c02.png,normalized_32x32/6/6_6_02_ad596076_r04c02.npy
6_6_02_ad596076_r04c03,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,4,3,6,filename,extracted,,False,paper_near_image_edge,"[634, 1279, 952, 1705]","[144, 200, 211, 313]",cells/6_6_02_ad596076_r04c03.png,processed_28x28/6/6_6_02_ad596076_r04c03.png,input_32x32/6/6_6_02_ad596076_r04c03.png,roi/6/6_6_02_ad596076_r04c03.png,normalized_32x32/6/6_6_02_ad596076_r04c03.npy
6_6_02_ad596076_r04c04,pages/6_02_ad596076.jpg,ad5960768de2be8464d1f797824f7d37668279393ea8fccb7c7148ade46b89db,4,4,6,filename,extracted,,False,paper_near_image_edge,"[952, 1279, 1269, 1705]","[109, 201, 187, 332]",cells/6_6_02_ad596076_r04c04.png,processed_28x28/6/6_6_02_ad596076_r04c04.png,input_32x32/6/6_6_02_ad596076_r04c04.png,roi/6/6_6_02_ad596076_r04c04.png,normalized_32x32/6/6_6_02_ad596076_r04c04.npy
7_7_01_254ebf4a_r01c01,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,1,1,7,filename,extracted,,False,paper_near_image_edge,"[0, 0, 313, 426]","[103, 126, 207, 326]",cells/7_7_01_254ebf4a_r01c01.png,processed_28x28/7/7_7_01_254ebf4a_r01c01.png,input_32x32/7/7_7_01_254ebf4a_r01c01.png,roi/7/7_7_01_254ebf4a_r01c01.png,normalized_32x32/7/7_7_01_254ebf4a_r01c01.npy
7_7_01_254ebf4a_r01c02,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,1,2,7,filename,extracted,,False,paper_near_image_edge,"[313, 0, 626, 426]","[107, 142, 176, 282]",cells/7_7_01_254ebf4a_r01c02.png,processed_28x28/7/7_7_01_254ebf4a_r01c02.png,input_32x32/7/7_7_01_254ebf4a_r01c02.png,roi/7/7_7_01_254ebf4a_r01c02.png,normalized_32x32/7/7_7_01_254ebf4a_r01c02.npy
7_7_01_254ebf4a_r01c03,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,1,3,7,filename,extracted,,False,paper_near_image_edge,"[626, 0, 938, 426]","[111, 152, 184, 269]",cells/7_7_01_254ebf4a_r01c03.png,processed_28x28/7/7_7_01_254ebf4a_r01c03.png,input_32x32/7/7_7_01_254ebf4a_r01c03.png,roi/7/7_7_01_254ebf4a_r01c03.png,normalized_32x32/7/7_7_01_254ebf4a_r01c03.npy
7_7_01_254ebf4a_r01c04,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,1,4,7,filename,extracted,,False,paper_near_image_edge,"[938, 0, 1251, 426]","[100, 150, 193, 270]",cells/7_7_01_254ebf4a_r01c04.png,processed_28x28/7/7_7_01_254ebf4a_r01c04.png,input_32x32/7/7_7_01_254ebf4a_r01c04.png,roi/7/7_7_01_254ebf4a_r01c04.png,normalized_32x32/7/7_7_01_254ebf4a_r01c04.npy
7_7_01_254ebf4a_r02c01,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,2,1,7,filename,extracted,,False,paper_near_image_edge,"[0, 426, 313, 853]","[109, 162, 207, 304]",cells/7_7_01_254ebf4a_r02c01.png,processed_28x28/7/7_7_01_254ebf4a_r02c01.png,input_32x32/7/7_7_01_254ebf4a_r02c01.png,roi/7/7_7_01_254ebf4a_r02c01.png,normalized_32x32/7/7_7_01_254ebf4a_r02c01.npy
7_7_01_254ebf4a_r02c02,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,2,2,7,filename,extracted,,False,paper_near_image_edge,"[313, 426, 626, 853]","[121, 158, 191, 298]",cells/7_7_01_254ebf4a_r02c02.png,processed_28x28/7/7_7_01_254ebf4a_r02c02.png,input_32x32/7/7_7_01_254ebf4a_r02c02.png,roi/7/7_7_01_254ebf4a_r02c02.png,normalized_32x32/7/7_7_01_254ebf4a_r02c02.npy
7_7_01_254ebf4a_r02c03,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,2,3,7,filename,extracted,,False,paper_near_image_edge,"[626, 426, 938, 853]","[114, 157, 206, 287]",cells/7_7_01_254ebf4a_r02c03.png,processed_28x28/7/7_7_01_254ebf4a_r02c03.png,input_32x32/7/7_7_01_254ebf4a_r02c03.png,roi/7/7_7_01_254ebf4a_r02c03.png,normalized_32x32/7/7_7_01_254ebf4a_r02c03.npy
7_7_01_254ebf4a_r02c04,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,2,4,7,filename,extracted,,False,paper_near_image_edge,"[938, 426, 1251, 853]","[102, 190, 224, 327]",cells/7_7_01_254ebf4a_r02c04.png,processed_28x28/7/7_7_01_254ebf4a_r02c04.png,input_32x32/7/7_7_01_254ebf4a_r02c04.png,roi/7/7_7_01_254ebf4a_r02c04.png,normalized_32x32/7/7_7_01_254ebf4a_r02c04.npy
7_7_01_254ebf4a_r03c01,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,3,1,7,filename,extracted,,False,paper_near_image_edge,"[0, 853, 313, 1280]","[121, 132, 213, 280]",cells/7_7_01_254ebf4a_r03c01.png,processed_28x28/7/7_7_01_254ebf4a_r03c01.png,input_32x32/7/7_7_01_254ebf4a_r03c01.png,roi/7/7_7_01_254ebf4a_r03c01.png,normalized_32x32/7/7_7_01_254ebf4a_r03c01.npy
7_7_01_254ebf4a_r03c02,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,3,2,7,filename,extracted,,False,paper_near_image_edge,"[313, 853, 626, 1280]","[122, 139, 212, 293]",cells/7_7_01_254ebf4a_r03c02.png,processed_28x28/7/7_7_01_254ebf4a_r03c02.png,input_32x32/7/7_7_01_254ebf4a_r03c02.png,roi/7/7_7_01_254ebf4a_r03c02.png,normalized_32x32/7/7_7_01_254ebf4a_r03c02.npy
7_7_01_254ebf4a_r03c03,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,3,3,7,filename,extracted,,False,paper_near_image_edge,"[626, 853, 938, 1280]","[127, 148, 201, 289]",cells/7_7_01_254ebf4a_r03c03.png,processed_28x28/7/7_7_01_254ebf4a_r03c03.png,input_32x32/7/7_7_01_254ebf4a_r03c03.png,roi/7/7_7_01_254ebf4a_r03c03.png,normalized_32x32/7/7_7_01_254ebf4a_r03c03.npy
7_7_01_254ebf4a_r03c04,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,3,4,7,filename,extracted,,False,paper_near_image_edge,"[938, 853, 1251, 1280]","[119, 151, 214, 328]",cells/7_7_01_254ebf4a_r03c04.png,processed_28x28/7/7_7_01_254ebf4a_r03c04.png,input_32x32/7/7_7_01_254ebf4a_r03c04.png,roi/7/7_7_01_254ebf4a_r03c04.png,normalized_32x32/7/7_7_01_254ebf4a_r03c04.npy
7_7_01_254ebf4a_r04c01,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,4,1,7,filename,extracted,,False,paper_near_image_edge,"[0, 1280, 313, 1706]","[121, 132, 206, 303]",cells/7_7_01_254ebf4a_r04c01.png,processed_28x28/7/7_7_01_254ebf4a_r04c01.png,input_32x32/7/7_7_01_254ebf4a_r04c01.png,roi/7/7_7_01_254ebf4a_r04c01.png,normalized_32x32/7/7_7_01_254ebf4a_r04c01.npy
7_7_01_254ebf4a_r04c02,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,4,2,7,filename,extracted,,False,paper_near_image_edge,"[313, 1280, 626, 1706]","[126, 126, 208, 270]",cells/7_7_01_254ebf4a_r04c02.png,processed_28x28/7/7_7_01_254ebf4a_r04c02.png,input_32x32/7/7_7_01_254ebf4a_r04c02.png,roi/7/7_7_01_254ebf4a_r04c02.png,normalized_32x32/7/7_7_01_254ebf4a_r04c02.npy
7_7_01_254ebf4a_r04c03,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,4,3,7,filename,extracted,,False,paper_near_image_edge,"[626, 1280, 938, 1706]","[106, 149, 185, 326]",cells/7_7_01_254ebf4a_r04c03.png,processed_28x28/7/7_7_01_254ebf4a_r04c03.png,input_32x32/7/7_7_01_254ebf4a_r04c03.png,roi/7/7_7_01_254ebf4a_r04c03.png,normalized_32x32/7/7_7_01_254ebf4a_r04c03.npy
7_7_01_254ebf4a_r04c04,pages/7_01_254ebf4a.jpg,254ebf4a9c2fa36c736c8ed08f7bb80d8ce372158739ac322751b2899ccfcb80,4,4,7,filename,extracted,,False,paper_near_image_edge,"[938, 1280, 1251, 1706]","[103, 158, 195, 302]",cells/7_7_01_254ebf4a_r04c04.png,processed_28x28/7/7_7_01_254ebf4a_r04c04.png,input_32x32/7/7_7_01_254ebf4a_r04c04.png,roi/7/7_7_01_254ebf4a_r04c04.png,normalized_32x32/7/7_7_01_254ebf4a_r04c04.npy
7_7_02_923c5b16_r01c01,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,1,1,7,filename,extracted,,False,paper_near_image_edge,"[0, 0, 238, 320]","[96, 75, 180, 210]",cells/7_7_02_923c5b16_r01c01.png,processed_28x28/7/7_7_02_923c5b16_r01c01.png,input_32x32/7/7_7_02_923c5b16_r01c01.png,roi/7/7_7_02_923c5b16_r01c01.png,normalized_32x32/7/7_7_02_923c5b16_r01c01.npy
7_7_02_923c5b16_r01c02,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,1,2,7,filename,extracted,,False,paper_near_image_edge,"[238, 0, 476, 320]","[108, 108, 162, 208]",cells/7_7_02_923c5b16_r01c02.png,processed_28x28/7/7_7_02_923c5b16_r01c02.png,input_32x32/7/7_7_02_923c5b16_r01c02.png,roi/7/7_7_02_923c5b16_r01c02.png,normalized_32x32/7/7_7_02_923c5b16_r01c02.npy
7_7_02_923c5b16_r01c03,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,1,3,7,filename,extracted,,False,paper_near_image_edge,"[476, 0, 713, 320]","[89, 119, 150, 200]",cells/7_7_02_923c5b16_r01c03.png,processed_28x28/7/7_7_02_923c5b16_r01c03.png,input_32x32/7/7_7_02_923c5b16_r01c03.png,roi/7/7_7_02_923c5b16_r01c03.png,normalized_32x32/7/7_7_02_923c5b16_r01c03.npy
7_7_02_923c5b16_r01c04,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,1,4,7,filename,extracted,,False,paper_near_image_edge,"[713, 0, 951, 320]","[89, 121, 153, 208]",cells/7_7_02_923c5b16_r01c04.png,processed_28x28/7/7_7_02_923c5b16_r01c04.png,input_32x32/7/7_7_02_923c5b16_r01c04.png,roi/7/7_7_02_923c5b16_r01c04.png,normalized_32x32/7/7_7_02_923c5b16_r01c04.npy
7_7_02_923c5b16_r02c01,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,2,1,7,filename,extracted,,False,paper_near_image_edge,"[0, 320, 238, 640]","[70, 105, 154, 228]",cells/7_7_02_923c5b16_r02c01.png,processed_28x28/7/7_7_02_923c5b16_r02c01.png,input_32x32/7/7_7_02_923c5b16_r02c01.png,roi/7/7_7_02_923c5b16_r02c01.png,normalized_32x32/7/7_7_02_923c5b16_r02c01.npy
7_7_02_923c5b16_r02c02,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,2,2,7,filename,extracted,,False,paper_near_image_edge,"[238, 320, 476, 640]","[86, 126, 152, 227]",cells/7_7_02_923c5b16_r02c02.png,processed_28x28/7/7_7_02_923c5b16_r02c02.png,input_32x32/7/7_7_02_923c5b16_r02c02.png,roi/7/7_7_02_923c5b16_r02c02.png,normalized_32x32/7/7_7_02_923c5b16_r02c02.npy
7_7_02_923c5b16_r02c03,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,2,3,7,filename,extracted,,False,paper_near_image_edge,"[476, 320, 713, 640]","[100, 102, 155, 223]",cells/7_7_02_923c5b16_r02c03.png,processed_28x28/7/7_7_02_923c5b16_r02c03.png,input_32x32/7/7_7_02_923c5b16_r02c03.png,roi/7/7_7_02_923c5b16_r02c03.png,normalized_32x32/7/7_7_02_923c5b16_r02c03.npy
7_7_02_923c5b16_r02c04,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,2,4,7,filename,extracted,,False,paper_near_image_edge,"[713, 320, 951, 640]","[100, 120, 155, 214]",cells/7_7_02_923c5b16_r02c04.png,processed_28x28/7/7_7_02_923c5b16_r02c04.png,input_32x32/7/7_7_02_923c5b16_r02c04.png,roi/7/7_7_02_923c5b16_r02c04.png,normalized_32x32/7/7_7_02_923c5b16_r02c04.npy
7_7_02_923c5b16_r03c01,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,3,1,7,filename,extracted,,False,paper_near_image_edge,"[0, 640, 238, 959]","[76, 104, 150, 227]",cells/7_7_02_923c5b16_r03c01.png,processed_28x28/7/7_7_02_923c5b16_r03c01.png,input_32x32/7/7_7_02_923c5b16_r03c01.png,roi/7/7_7_02_923c5b16_r03c01.png,normalized_32x32/7/7_7_02_923c5b16_r03c01.npy
7_7_02_923c5b16_r03c02,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,3,2,7,filename,extracted,,False,paper_near_image_edge,"[238, 640, 476, 959]","[88, 100, 158, 210]",cells/7_7_02_923c5b16_r03c02.png,processed_28x28/7/7_7_02_923c5b16_r03c02.png,input_32x32/7/7_7_02_923c5b16_r03c02.png,roi/7/7_7_02_923c5b16_r03c02.png,normalized_32x32/7/7_7_02_923c5b16_r03c02.npy
7_7_02_923c5b16_r03c03,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,3,3,7,filename,extracted,,False,paper_near_image_edge,"[476, 640, 713, 959]","[87, 99, 173, 233]",cells/7_7_02_923c5b16_r03c03.png,processed_28x28/7/7_7_02_923c5b16_r03c03.png,input_32x32/7/7_7_02_923c5b16_r03c03.png,roi/7/7_7_02_923c5b16_r03c03.png,normalized_32x32/7/7_7_02_923c5b16_r03c03.npy
7_7_02_923c5b16_r03c04,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,3,4,7,filename,extracted,,False,paper_near_image_edge,"[713, 640, 951, 959]","[120, 111, 175, 213]",cells/7_7_02_923c5b16_r03c04.png,processed_28x28/7/7_7_02_923c5b16_r03c04.png,input_32x32/7/7_7_02_923c5b16_r03c04.png,roi/7/7_7_02_923c5b16_r03c04.png,normalized_32x32/7/7_7_02_923c5b16_r03c04.npy
7_7_02_923c5b16_r04c01,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,4,1,7,filename,extracted,,False,paper_near_image_edge,"[0, 959, 238, 1279]","[84, 105, 148, 194]",cells/7_7_02_923c5b16_r04c01.png,processed_28x28/7/7_7_02_923c5b16_r04c01.png,input_32x32/7/7_7_02_923c5b16_r04c01.png,roi/7/7_7_02_923c5b16_r04c01.png,normalized_32x32/7/7_7_02_923c5b16_r04c01.npy
7_7_02_923c5b16_r04c02,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,4,2,7,filename,extracted,,False,paper_near_image_edge,"[238, 959, 476, 1279]","[91, 107, 158, 205]",cells/7_7_02_923c5b16_r04c02.png,processed_28x28/7/7_7_02_923c5b16_r04c02.png,input_32x32/7/7_7_02_923c5b16_r04c02.png,roi/7/7_7_02_923c5b16_r04c02.png,normalized_32x32/7/7_7_02_923c5b16_r04c02.npy
7_7_02_923c5b16_r04c03,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,4,3,7,filename,extracted,,False,paper_near_image_edge,"[476, 959, 713, 1279]","[93, 117, 144, 208]",cells/7_7_02_923c5b16_r04c03.png,processed_28x28/7/7_7_02_923c5b16_r04c03.png,input_32x32/7/7_7_02_923c5b16_r04c03.png,roi/7/7_7_02_923c5b16_r04c03.png,normalized_32x32/7/7_7_02_923c5b16_r04c03.npy
7_7_02_923c5b16_r04c04,pages/7_02_923c5b16.jpg,923c5b163fd07b6bdb72826e6e49a86e389eefa2d25fd258363e3a700b802eb9,4,4,7,filename,extracted,,False,paper_near_image_edge,"[713, 959, 951, 1279]","[93, 124, 149, 223]",cells/7_7_02_923c5b16_r04c04.png,processed_28x28/7/7_7_02_923c5b16_r04c04.png,input_32x32/7/7_7_02_923c5b16_r04c04.png,roi/7/7_7_02_923c5b16_r04c04.png,normalized_32x32/7/7_7_02_923c5b16_r04c04.npy
8_8_01_e470fe0b_r01c01,pages/8_01_e470fe0b.jpg,e470fe0bdc8aaa3c4302ac8c12daca0ec56edf4a64ffdedd4662a51e073b8405,1,1,8,filename,extracted,,False,paper_near_image_edge,"[0, 0, 307, 425]","[106, 128, 187, 271]",cells/8_8_01_e470fe0b_r01c01.png,processed_28x28/8/8_8_01_e470fe0b_r01c01.png,input_32x32/8/8_8_01_e470fe0b_r01c01.png,roi/8/8_8_01_e470fe0b_r01c01.png,normalized_32x32/8/8_8_01_e470fe0b_r01c01.npy
