sample_id,source_sample_id,true_label,condition,parameter,source_file,raw_page,processed_28x28,input_32x32,normalized_32x32
1_1_02_4cdb4850_r02c01__rotation_angle_m15,1_1_02_4cdb4850_r02c01,1,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r02c01.png,./data/raw/dataset/1_02.jpg,rotation/angle_m15/processed_28x28/1/1_1_02_4cdb4850_r02c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/1/1_1_02_4cdb4850_r02c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/1/1_1_02_4cdb4850_r02c01__rotation_angle_m15.npy
1_1_02_4cdb4850_r02c02__rotation_angle_m15,1_1_02_4cdb4850_r02c02,1,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r02c02.png,./data/raw/dataset/1_02.jpg,rotation/angle_m15/processed_28x28/1/1_1_02_4cdb4850_r02c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/1/1_1_02_4cdb4850_r02c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/1/1_1_02_4cdb4850_r02c02__rotation_angle_m15.npy
1_1_02_4cdb4850_r02c03__rotation_angle_m15,1_1_02_4cdb4850_r02c03,1,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r02c03.png,./data/raw/dataset/1_02.jpg,rotation/angle_m15/processed_28x28/1/1_1_02_4cdb4850_r02c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/1/1_1_02_4cdb4850_r02c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/1/1_1_02_4cdb4850_r02c03__rotation_angle_m15.npy
1_1_02_4cdb4850_r02c04__rotation_angle_m15,1_1_02_4cdb4850_r02c04,1,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r02c04.png,./data/raw/dataset/1_02.jpg,rotation/angle_m15/processed_28x28/1/1_1_02_4cdb4850_r02c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/1/1_1_02_4cdb4850_r02c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/1/1_1_02_4cdb4850_r02c04__rotation_angle_m15.npy
1_1_02_4cdb4850_r03c01__rotation_angle_m15,1_1_02_4cdb4850_r03c01,1,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r03c01.png,./data/raw/dataset/1_02.jpg,rotation/angle_m15/processed_28x28/1/1_1_02_4cdb4850_r03c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/1/1_1_02_4cdb4850_r03c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/1/1_1_02_4cdb4850_r03c01__rotation_angle_m15.npy
1_1_02_4cdb4850_r03c02__rotation_angle_m15,1_1_02_4cdb4850_r03c02,1,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r03c02.png,./data/raw/dataset/1_02.jpg,rotation/angle_m15/processed_28x28/1/1_1_02_4cdb4850_r03c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/1/1_1_02_4cdb4850_r03c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/1/1_1_02_4cdb4850_r03c02__rotation_angle_m15.npy
1_1_02_4cdb4850_r03c03__rotation_angle_m15,1_1_02_4cdb4850_r03c03,1,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r03c03.png,./data/raw/dataset/1_02.jpg,rotation/angle_m15/processed_28x28/1/1_1_02_4cdb4850_r03c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/1/1_1_02_4cdb4850_r03c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/1/1_1_02_4cdb4850_r03c03__rotation_angle_m15.npy
1_1_02_4cdb4850_r03c04__rotation_angle_m15,1_1_02_4cdb4850_r03c04,1,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r03c04.png,./data/raw/dataset/1_02.jpg,rotation/angle_m15/processed_28x28/1/1_1_02_4cdb4850_r03c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/1/1_1_02_4cdb4850_r03c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/1/1_1_02_4cdb4850_r03c04__rotation_angle_m15.npy
1_1_02_4cdb4850_r04c01__rotation_angle_m15,1_1_02_4cdb4850_r04c01,1,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r04c01.png,./data/raw/dataset/1_02.jpg,rotation/angle_m15/processed_28x28/1/1_1_02_4cdb4850_r04c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/1/1_1_02_4cdb4850_r04c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/1/1_1_02_4cdb4850_r04c01__rotation_angle_m15.npy
1_1_02_4cdb4850_r04c02__rotation_angle_m15,1_1_02_4cdb4850_r04c02,1,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r04c02.png,./data/raw/dataset/1_02.jpg,rotation/angle_m15/processed_28x28/1/1_1_02_4cdb4850_r04c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/1/1_1_02_4cdb4850_r04c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/1/1_1_02_4cdb4850_r04c02__rotation_angle_m15.npy
1_1_02_4cdb4850_r04c03__rotation_angle_m15,1_1_02_4cdb4850_r04c03,1,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r04c03.png,./data/raw/dataset/1_02.jpg,rotation/angle_m15/processed_28x28/1/1_1_02_4cdb4850_r04c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/1/1_1_02_4cdb4850_r04c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/1/1_1_02_4cdb4850_r04c03__rotation_angle_m15.npy
1_1_02_4cdb4850_r04c04__rotation_angle_m15,1_1_02_4cdb4850_r04c04,1,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/1/1_1_02_4cdb4850_r04c04.png,./data/raw/dataset/1_02.jpg,rotation/angle_m15/processed_28x28/1/1_1_02_4cdb4850_r04c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/1/1_1_02_4cdb4850_r04c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/1/1_1_02_4cdb4850_r04c04__rotation_angle_m15.npy
2_2_01_2e3151dd_r01c01__rotation_angle_m15,2_2_01_2e3151dd_r01c01,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r01c01.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r01c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r01c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r01c01__rotation_angle_m15.npy
2_2_01_2e3151dd_r01c02__rotation_angle_m15,2_2_01_2e3151dd_r01c02,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r01c02.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r01c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r01c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r01c02__rotation_angle_m15.npy
2_2_01_2e3151dd_r01c03__rotation_angle_m15,2_2_01_2e3151dd_r01c03,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r01c03.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r01c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r01c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r01c03__rotation_angle_m15.npy
2_2_01_2e3151dd_r01c04__rotation_angle_m15,2_2_01_2e3151dd_r01c04,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r01c04.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r01c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r01c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r01c04__rotation_angle_m15.npy
2_2_01_2e3151dd_r02c01__rotation_angle_m15,2_2_01_2e3151dd_r02c01,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r02c01.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r02c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r02c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r02c01__rotation_angle_m15.npy
2_2_01_2e3151dd_r02c02__rotation_angle_m15,2_2_01_2e3151dd_r02c02,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r02c02.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r02c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r02c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r02c02__rotation_angle_m15.npy
2_2_01_2e3151dd_r02c03__rotation_angle_m15,2_2_01_2e3151dd_r02c03,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r02c03.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r02c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r02c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r02c03__rotation_angle_m15.npy
2_2_01_2e3151dd_r02c04__rotation_angle_m15,2_2_01_2e3151dd_r02c04,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r02c04.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r02c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r02c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r02c04__rotation_angle_m15.npy
2_2_01_2e3151dd_r03c01__rotation_angle_m15,2_2_01_2e3151dd_r03c01,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r03c01.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r03c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r03c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r03c01__rotation_angle_m15.npy
2_2_01_2e3151dd_r03c02__rotation_angle_m15,2_2_01_2e3151dd_r03c02,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r03c02.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r03c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r03c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r03c02__rotation_angle_m15.npy
2_2_01_2e3151dd_r03c03__rotation_angle_m15,2_2_01_2e3151dd_r03c03,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r03c03.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r03c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r03c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r03c03__rotation_angle_m15.npy
2_2_01_2e3151dd_r03c04__rotation_angle_m15,2_2_01_2e3151dd_r03c04,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r03c04.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r03c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r03c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r03c04__rotation_angle_m15.npy
2_2_01_2e3151dd_r04c01__rotation_angle_m15,2_2_01_2e3151dd_r04c01,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r04c01.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r04c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r04c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r04c01__rotation_angle_m15.npy
2_2_01_2e3151dd_r04c02__rotation_angle_m15,2_2_01_2e3151dd_r04c02,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r04c02.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r04c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r04c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r04c02__rotation_angle_m15.npy
2_2_01_2e3151dd_r04c03__rotation_angle_m15,2_2_01_2e3151dd_r04c03,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r04c03.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r04c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r04c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r04c03__rotation_angle_m15.npy
2_2_01_2e3151dd_r04c04__rotation_angle_m15,2_2_01_2e3151dd_r04c04,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_01_2e3151dd_r04c04.png,./data/raw/dataset/2_01.jpg,rotation/angle_m15/processed_28x28/2/2_2_01_2e3151dd_r04c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_01_2e3151dd_r04c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_01_2e3151dd_r04c04__rotation_angle_m15.npy
2_2_02_cbfae05c_r01c01__rotation_angle_m15,2_2_02_cbfae05c_r01c01,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r01c01.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r01c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r01c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r01c01__rotation_angle_m15.npy
2_2_02_cbfae05c_r01c02__rotation_angle_m15,2_2_02_cbfae05c_r01c02,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r01c02.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r01c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r01c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r01c02__rotation_angle_m15.npy
2_2_02_cbfae05c_r01c03__rotation_angle_m15,2_2_02_cbfae05c_r01c03,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r01c03.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r01c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r01c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r01c03__rotation_angle_m15.npy
2_2_02_cbfae05c_r01c04__rotation_angle_m15,2_2_02_cbfae05c_r01c04,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r01c04.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r01c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r01c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r01c04__rotation_angle_m15.npy
2_2_02_cbfae05c_r02c01__rotation_angle_m15,2_2_02_cbfae05c_r02c01,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r02c01.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r02c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r02c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r02c01__rotation_angle_m15.npy
2_2_02_cbfae05c_r02c02__rotation_angle_m15,2_2_02_cbfae05c_r02c02,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r02c02.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r02c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r02c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r02c02__rotation_angle_m15.npy
2_2_02_cbfae05c_r02c03__rotation_angle_m15,2_2_02_cbfae05c_r02c03,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r02c03.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r02c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r02c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r02c03__rotation_angle_m15.npy
2_2_02_cbfae05c_r02c04__rotation_angle_m15,2_2_02_cbfae05c_r02c04,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r02c04.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r02c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r02c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r02c04__rotation_angle_m15.npy
2_2_02_cbfae05c_r03c01__rotation_angle_m15,2_2_02_cbfae05c_r03c01,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r03c01.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r03c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r03c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r03c01__rotation_angle_m15.npy
2_2_02_cbfae05c_r03c02__rotation_angle_m15,2_2_02_cbfae05c_r03c02,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r03c02.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r03c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r03c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r03c02__rotation_angle_m15.npy
2_2_02_cbfae05c_r03c03__rotation_angle_m15,2_2_02_cbfae05c_r03c03,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r03c03.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r03c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r03c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r03c03__rotation_angle_m15.npy
2_2_02_cbfae05c_r03c04__rotation_angle_m15,2_2_02_cbfae05c_r03c04,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r03c04.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r03c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r03c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r03c04__rotation_angle_m15.npy
2_2_02_cbfae05c_r04c01__rotation_angle_m15,2_2_02_cbfae05c_r04c01,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r04c01.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r04c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r04c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r04c01__rotation_angle_m15.npy
2_2_02_cbfae05c_r04c02__rotation_angle_m15,2_2_02_cbfae05c_r04c02,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r04c02.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r04c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r04c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r04c02__rotation_angle_m15.npy
2_2_02_cbfae05c_r04c03__rotation_angle_m15,2_2_02_cbfae05c_r04c03,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r04c03.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r04c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r04c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r04c03__rotation_angle_m15.npy
2_2_02_cbfae05c_r04c04__rotation_angle_m15,2_2_02_cbfae05c_r04c04,2,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/2/2_2_02_cbfae05c_r04c04.png,./data/raw/dataset/2_02.jpg,rotation/angle_m15/processed_28x28/2/2_2_02_cbfae05c_r04c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/2/2_2_02_cbfae05c_r04c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/2/2_2_02_cbfae05c_r04c04__rotation_angle_m15.npy
3_3_01_3ef7df64_r01c01__rotation_angle_m15,3_3_01_3ef7df64_r01c01,3,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/3/3_3_01_3ef7df64_r01c01.png,./data/raw/dataset/3_01.jpg,rotation/angle_m15/processed_28x28/3/3_3_01_3ef7df64_r01c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/3/3_3_01_3ef7df64_r01c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/3/3_3_01_3ef7df64_r01c01__rotation_angle_m15.npy
3_3_01_3ef7df64_r01c02__rotation_angle_m15,3_3_01_3ef7df64_r01c02,3,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/3/3_3_01_3ef7df64_r01c02.png,./data/raw/dataset/3_01.jpg,rotation/angle_m15/processed_28x28/3/3_3_01_3ef7df64_r01c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/3/3_3_01_3ef7df64_r01c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/3/3_3_01_3ef7df64_r01c02__rotation_angle_m15.npy
3_3_01_3ef7df64_r01c03__rotation_angle_m15,3_3_01_3ef7df64_r01c03,3,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/3/3_3_01_3ef7df64_r01c03.png,./data/raw/dataset/3_01.jpg,rotation/angle_m15/processed_28x28/3/3_3_01_3ef7df64_r01c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/3/3_3_01_3ef7df64_r01c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/3/3_3_01_3ef7df64_r01c03__rotation_angle_m15.npy
3_3_01_3ef7df64_r01c04__rotation_angle_m15,3_3_01_3ef7df64_r01c04,3,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/3/3_3_01_3ef7df64_r01c04.png,./data/raw/dataset/3_01.jpg,rotation/angle_m15/processed_28x28/3/3_3_01_3ef7df64_r01c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/3/3_3_01_3ef7df64_r01c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/3/3_3_01_3ef7df64_r01c04__rotation_angle_m15.npy
3_3_01_3ef7df64_r02c01__rotation_angle_m15,3_3_01_3ef7df64_r02c01,3,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/3/3_3_01_3ef7df64_r02c01.png,./data/raw/dataset/3_01.jpg,rotation/angle_m15/processed_28x28/3/3_3_01_3ef7df64_r02c01__rotation_angle_m15.png,rotation/angle_m15/input_32x32/3/3_3_01_3ef7df64_r02c01__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/3/3_3_01_3ef7df64_r02c01__rotation_angle_m15.npy
3_3_01_3ef7df64_r02c02__rotation_angle_m15,3_3_01_3ef7df64_r02c02,3,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/3/3_3_01_3ef7df64_r02c02.png,./data/raw/dataset/3_01.jpg,rotation/angle_m15/processed_28x28/3/3_3_01_3ef7df64_r02c02__rotation_angle_m15.png,rotation/angle_m15/input_32x32/3/3_3_01_3ef7df64_r02c02__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/3/3_3_01_3ef7df64_r02c02__rotation_angle_m15.npy
3_3_01_3ef7df64_r02c03__rotation_angle_m15,3_3_01_3ef7df64_r02c03,3,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/3/3_3_01_3ef7df64_r02c03.png,./data/raw/dataset/3_01.jpg,rotation/angle_m15/processed_28x28/3/3_3_01_3ef7df64_r02c03__rotation_angle_m15.png,rotation/angle_m15/input_32x32/3/3_3_01_3ef7df64_r02c03__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/3/3_3_01_3ef7df64_r02c03__rotation_angle_m15.npy
3_3_01_3ef7df64_r02c04__rotation_angle_m15,3_3_01_3ef7df64_r02c04,3,rotation,-15deg,./data/preprocessed/dataset/processed_28x28/3/3_3_01_3ef7df64_r02c04.png,./data/raw/dataset/3_01.jpg,rotation/angle_m15/processed_28x28/3/3_3_01_3ef7df64_r02c04__rotation_angle_m15.png,rotation/angle_m15/input_32x32/3/3_3_01_3ef7df64_r02c04__rotation_angle_m15.png,rotation/angle_m15/normalized_32x32/3/3_3_01_3ef7df64_r02c04__rotation_angle_m15.npy
